SPFB.RTS,1,20200814,113000,131030.0000000,131170.0000000,130860.0000000,131070.0000000,10286
SPFB.RTS,1,20200814,114500,131060.0000000,131060.0000000,130800.0000000,130870.0000000,10150
SPFB.RTS,1,20200814,120000,130880.0000000,130880.0000000,130580.0000000,130780.0000000,12473
SPFB.RTS,1,20200814,121500,130770.0000000,131180.0000000,130740.0000000,131160.0000000,12783
SPFB.RTS,1,20200814,123000,131150.0000000,131170.0000000,130940.0000000,131020.0000000,5966
SPFB.RTS,1,20200814,124500,131040.0000000,131330.0000000,130910.0000000,131320.0000000,9861
SPFB.RTS,1,20200814,130000,131310.0000000,131360.0000000,131020.0000000,131110.0000000,9148
SPFB.RTS,1,20200814,131500,131110.0000000,131240.0000000,131020.0000000,131170.0000000,7047
SPFB.RTS,1,20200814,133000,131160.0000000,131530.0000000,131130.0000000,131450.0000000,8877
SPFB.RTS,1,20200814,134500,131460.0000000,131670.0000000,131430.0000000,131620.0000000,10935
SPFB.RTS,1,20200814,134500,131460.0000000,131670.0000000,131430.0000000,131480.0000000,16858
SPFB.RTS,1,20200814,141500,131480.0000000,131620.0000000,131320.0000000,131600.0000000,8566
SPFB.RTS,1,20200814,143000,131610.0000000,131820.0000000,131510.0000000,131800.0000000,8530
SPFB.RTS,1,20200814,144500,131790.0000000,131840.0000000,131610.0000000,131670.0000000,6899
SPFB.RTS,1,20200814,150000,131680.0000000,131710.0000000,131450.0000000,131570.0000000,7202
SPFB.RTS,1,20200814,151500,131570.0000000,131600.0000000,131250.0000000,131500.0000000,8568
SPFB.RTS,1,20200814,153000,131510.0000000,131800.0000000,131360.0000000,131420.0000000,12829
SPFB.RTS,1,20200814,154500,131420.0000000,131480.0000000,131270.0000000,131380.0000000,8513
SPFB.RTS,1,20200814,160000,131380.0000000,131570.0000000,131140.0000000,131460.0000000,12473
SPFB.RTS,1,20200814,161500,131460.0000000,131630.0000000,131400.0000000,131520.0000000,7609
SPFB.RTS,1,20200814,163000,131520.0000000,131920.0000000,131450.0000000,131910.0000000,17951
SPFB.RTS,1,20200814,164500,131910.0000000,131990.0000000,131720.0000000,131910.0000000,14717
SPFB.RTS,1,20200814,170000,131910.0000000,131970.0000000,131570.0000000,131630.0000000,9503
SPFB.RTS,1,20200814,171500,131650.0000000,131940.0000000,131580.0000000,131760.0000000,8427
SPFB.RTS,1,20200814,173000,131760.0000000,132260.0000000,131740.0000000,132220.0000000,13903
SPFB.RTS,1,20200814,174500,132220.0000000,132390.0000000,132160.0000000,132180.0000000,10211
SPFB.RTS,1,20200814,180000,132180.0000000,132340.0000000,132080.0000000,132190.0000000,6321
SPFB.RTS,1,20200814,181500,132200.0000000,132310.0000000,132180.0000000,132250.0000000,5060
SPFB.RTS,1,20200814,183000,132250.0000000,132390.0000000,132220.0000000,132340.0000000,6398
