<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,1,20200828,160100,126820.0000000,126930.0000000,126820.0000000,126870.0000000,1017
SPFB.RTS,1,20200828,160200,126880.0000000,126910.0000000,126830.0000000,126830.0000000,435
SPFB.RTS,1,20200828,160300,126830.0000000,126860.0000000,126800.0000000,126800.0000000,371
SPFB.RTS,1,20200828,160400,126820.0000000,126910.0000000,126820.0000000,126900.0000000,262
SPFB.RTS,1,20200828,160500,126900.0000000,126950.0000000,126850.0000000,126920.0000000,707
SPFB.RTS,1,20200828,160600,126920.0000000,126940.0000000,126890.0000000,126920.0000000,544
SPFB.RTS,1,20200828,160700,126910.0000000,126940.0000000,126840.0000000,126850.0000000,455
SPFB.RTS,1,20200828,160800,126840.0000000,126850.0000000,126810.0000000,126810.0000000,331
SPFB.RTS,1,20200828,160900,126830.0000000,126840.0000000,126780.0000000,126840.0000000,309
SPFB.RTS,1,20200828,161000,126840.0000000,126860.0000000,126810.0000000,126820.0000000,237
SPFB.RTS,1,20200828,161100,126830.0000000,126870.0000000,126800.0000000,126860.0000000,238
SPFB.RTS,1,20200828,161200,126860.0000000,126890.0000000,126810.0000000,126810.0000000,234
SPFB.RTS,1,20200828,161300,126800.0000000,126860.0000000,126790.0000000,126820.0000000,223
SPFB.RTS,1,20200828,161400,126830.0000000,126870.0000000,126830.0000000,126860.0000000,184
SPFB.RTS,1,20200828,161500,126870.0000000,126910.0000000,126860.0000000,126880.0000000,412
SPFB.RTS,1,20200828,161600,126890.0000000,126890.0000000,126840.0000000,126870.0000000,130
SPFB.RTS,1,20200828,161700,126870.0000000,126890.0000000,126820.0000000,126860.0000000,278
SPFB.RTS,1,20200828,161800,126860.0000000,126890.0000000,126830.0000000,126850.0000000,165
SPFB.RTS,1,20200828,161900,126840.0000000,126840.0000000,126800.0000000,126830.0000000,203
SPFB.RTS,1,20200828,162000,126840.0000000,126870.0000000,126790.0000000,126860.0000000,243
SPFB.RTS,1,20200828,162100,126870.0000000,126890.0000000,126850.0000000,126870.0000000,133
SPFB.RTS,1,20200828,162200,126860.0000000,126900.0000000,126850.0000000,126870.0000000,174
SPFB.RTS,1,20200828,162300,126870.0000000,126880.0000000,126850.0000000,126870.0000000,154
SPFB.RTS,1,20200828,162400,126860.0000000,126880.0000000,126840.0000000,126880.0000000,111
SPFB.RTS,1,20200828,162500,126870.0000000,126870.0000000,126800.0000000,126840.0000000,243
SPFB.RTS,1,20200828,162600,126820.0000000,126830.0000000,126780.0000000,126830.0000000,292
SPFB.RTS,1,20200828,162700,126830.0000000,126850.0000000,126810.0000000,126820.0000000,147
SPFB.RTS,1,20200828,162800,126820.0000000,126820.0000000,126760.0000000,126790.0000000,303
SPFB.RTS,1,20200828,162900,126790.0000000,126790.0000000,126750.0000000,126770.0000000,299
SPFB.RTS,1,20200828,163000,126770.0000000,126790.0000000,126670.0000000,126750.0000000,1711
SPFB.RTS,1,20200828,163100,126740.0000000,126740.0000000,126530.0000000,126620.0000000,2169
SPFB.RTS,1,20200828,163200,126610.0000000,126700.0000000,126570.0000000,126680.0000000,1085
SPFB.RTS,1,20200828,163300,126690.0000000,126780.0000000,126620.0000000,126650.0000000,1127
SPFB.RTS,1,20200828,163400,126650.0000000,126780.0000000,126610.0000000,126750.0000000,808
SPFB.RTS,1,20200828,163500,126750.0000000,126830.0000000,126690.0000000,126710.0000000,977
SPFB.RTS,1,20200828,163600,126720.0000000,126790.0000000,126670.0000000,126780.0000000,729
SPFB.RTS,1,20200828,163700,126780.0000000,126810.0000000,126740.0000000,126790.0000000,416
SPFB.RTS,1,20200828,163800,126780.0000000,126810.0000000,126750.0000000,126780.0000000,242
SPFB.RTS,1,20200828,163900,126790.0000000,126800.0000000,126740.0000000,126750.0000000,387
SPFB.RTS,1,20200828,164000,126760.0000000,126850.0000000,126750.0000000,126810.0000000,763
SPFB.RTS,1,20200828,164100,126820.0000000,126830.0000000,126750.0000000,126770.0000000,682
SPFB.RTS,1,20200828,164200,126770.0000000,126790.0000000,126710.0000000,126770.0000000,615
SPFB.RTS,1,20200828,164300,126770.0000000,126770.0000000,126650.0000000,126700.0000000,573
SPFB.RTS,1,20200828,164400,126690.0000000,126780.0000000,126640.0000000,126760.0000000,837
SPFB.RTS,1,20200828,164500,126770.0000000,126850.0000000,126730.0000000,126830.0000000,710
SPFB.RTS,1,20200828,164600,126830.0000000,126860.0000000,126730.0000000,126740.0000000,479
SPFB.RTS,1,20200828,164700,126740.0000000,126850.0000000,126730.0000000,126830.0000000,558
SPFB.RTS,1,20200828,164800,126840.0000000,126850.0000000,126790.0000000,126830.0000000,250
SPFB.RTS,1,20200828,164900,126830.0000000,126850.0000000,126790.0000000,126820.0000000,568
SPFB.RTS,1,20200828,165000,126820.0000000,126830.0000000,126660.0000000,126730.0000000,952
SPFB.RTS,1,20200828,165100,126710.0000000,126740.0000000,126670.0000000,126720.0000000,184
SPFB.RTS,1,20200828,165200,126720.0000000,126730.0000000,126680.0000000,126710.0000000,219
SPFB.RTS,1,20200828,165300,126700.0000000,126740.0000000,126670.0000000,126730.0000000,363
SPFB.RTS,1,20200828,165400,126740.0000000,126750.0000000,126690.0000000,126690.0000000,269
SPFB.RTS,1,20200828,165500,126690.0000000,126690.0000000,126630.0000000,126670.0000000,925
SPFB.RTS,1,20200828,165600,126670.0000000,126710.0000000,126660.0000000,126700.0000000,215
SPFB.RTS,1,20200828,165700,126700.0000000,126730.0000000,126700.0000000,126730.0000000,216
SPFB.RTS,1,20200828,165800,126740.0000000,126740.0000000,126680.0000000,126710.0000000,431
SPFB.RTS,1,20200828,165900,126720.0000000,126730.0000000,126690.0000000,126730.0000000,167
SPFB.RTS,1,20200828,170000,126720.0000000,126760.0000000,126680.0000000,126730.0000000,584
SPFB.RTS,1,20200828,170100,126720.0000000,126730.0000000,126680.0000000,126710.0000000,458
SPFB.RTS,1,20200828,170200,126720.0000000,126790.0000000,126690.0000000,126770.0000000,400
SPFB.RTS,1,20200828,170300,126770.0000000,126770.0000000,126690.0000000,126750.0000000,348
SPFB.RTS,1,20200828,170400,126740.0000000,126740.0000000,126560.0000000,126640.0000000,1042
SPFB.RTS,1,20200828,170500,126650.0000000,126680.0000000,126580.0000000,126630.0000000,717
SPFB.RTS,1,20200828,170600,126640.0000000,126700.0000000,126600.0000000,126610.0000000,553
SPFB.RTS,1,20200828,170700,126620.0000000,126620.0000000,126510.0000000,126560.0000000,1093
SPFB.RTS,1,20200828,170800,126560.0000000,126580.0000000,126430.0000000,126430.0000000,1492
SPFB.RTS,1,20200828,170900,126430.0000000,126490.0000000,126400.0000000,126470.0000000,1208
SPFB.RTS,1,20200828,171000,126460.0000000,126500.0000000,126360.0000000,126360.0000000,1067
SPFB.RTS,1,20200828,171100,126370.0000000,126420.0000000,126350.0000000,126410.0000000,824
SPFB.RTS,1,20200828,171200,126410.0000000,126420.0000000,126360.0000000,126380.0000000,661
SPFB.RTS,1,20200828,171300,126380.0000000,126420.0000000,126310.0000000,126330.0000000,712
SPFB.RTS,1,20200828,171400,126330.0000000,126350.0000000,126310.0000000,126320.0000000,653
SPFB.RTS,1,20200828,171500,126320.0000000,126390.0000000,126240.0000000,126330.0000000,1590
SPFB.RTS,1,20200828,171600,126340.0000000,126360.0000000,126300.0000000,126360.0000000,578
SPFB.RTS,1,20200828,171700,126360.0000000,126390.0000000,126310.0000000,126340.0000000,772
SPFB.RTS,1,20200828,171800,126350.0000000,126380.0000000,126310.0000000,126360.0000000,422
SPFB.RTS,1,20200828,171900,126350.0000000,126410.0000000,126350.0000000,126400.0000000,830
SPFB.RTS,1,20200828,172000,126390.0000000,126400.0000000,126280.0000000,126290.0000000,830
SPFB.RTS,1,20200828,172100,126290.0000000,126320.0000000,126260.0000000,126300.0000000,370
SPFB.RTS,1,20200828,172200,126300.0000000,126370.0000000,126290.0000000,126360.0000000,400
SPFB.RTS,1,20200828,172300,126360.0000000,126370.0000000,126240.0000000,126240.0000000,667
SPFB.RTS,1,20200828,172400,126240.0000000,126260.0000000,126190.0000000,126250.0000000,869
SPFB.RTS,1,20200828,172500,126240.0000000,126300.0000000,126240.0000000,126260.0000000,448
SPFB.RTS,1,20200828,172600,126250.0000000,126400.0000000,126230.0000000,126390.0000000,680
SPFB.RTS,1,20200828,172700,126390.0000000,126490.0000000,126380.0000000,126460.0000000,1170
SPFB.RTS,1,20200828,172800,126460.0000000,126560.0000000,126450.0000000,126520.0000000,1628
SPFB.RTS,1,20200828,172900,126530.0000000,126540.0000000,126440.0000000,126450.0000000,1083
SPFB.RTS,1,20200828,173000,126470.0000000,126540.0000000,126430.0000000,126530.0000000,674
SPFB.RTS,1,20200828,173100,126540.0000000,126550.0000000,126440.0000000,126450.0000000,538
SPFB.RTS,1,20200828,173200,126450.0000000,126460.0000000,126360.0000000,126360.0000000,908
SPFB.RTS,1,20200828,173300,126360.0000000,126360.0000000,126120.0000000,126140.0000000,2499
SPFB.RTS,1,20200828,173400,126150.0000000,126200.0000000,126110.0000000,126190.0000000,1618
SPFB.RTS,1,20200828,173500,126180.0000000,126230.0000000,126140.0000000,126140.0000000,853
SPFB.RTS,1,20200828,173600,126130.0000000,126170.0000000,126050.0000000,126160.0000000,1615
SPFB.RTS,1,20200828,173700,126160.0000000,126260.0000000,126150.0000000,126220.0000000,697
SPFB.RTS,1,20200828,173800,126230.0000000,126350.0000000,126210.0000000,126340.0000000,731
SPFB.RTS,1,20200828,173900,126340.0000000,126390.0000000,126310.0000000,126350.0000000,634
SPFB.RTS,1,20200828,174000,126350.0000000,126450.0000000,126330.0000000,126390.0000000,895
SPFB.RTS,1,20200828,174100,126390.0000000,126440.0000000,126360.0000000,126400.0000000,721
SPFB.RTS,1,20200828,174200,126400.0000000,126440.0000000,126360.0000000,126420.0000000,790
SPFB.RTS,1,20200828,174300,126420.0000000,126440.0000000,126360.0000000,126390.0000000,502
SPFB.RTS,1,20200828,174400,126390.0000000,126430.0000000,126360.0000000,126360.0000000,494
SPFB.RTS,1,20200828,174500,126350.0000000,126410.0000000,126310.0000000,126350.0000000,469
SPFB.RTS,1,20200828,174600,126350.0000000,126360.0000000,126280.0000000,126290.0000000,305
SPFB.RTS,1,20200828,174700,126290.0000000,126400.0000000,126240.0000000,126350.0000000,1560
SPFB.RTS,1,20200828,174800,126350.0000000,126430.0000000,126350.0000000,126430.0000000,522
SPFB.RTS,1,20200828,174900,126430.0000000,126490.0000000,126410.0000000,126480.0000000,526
SPFB.RTS,1,20200828,175000,126480.0000000,126490.0000000,126360.0000000,126390.0000000,429
SPFB.RTS,1,20200828,175100,126400.0000000,126400.0000000,126300.0000000,126360.0000000,435
SPFB.RTS,1,20200828,175200,126360.0000000,126390.0000000,126330.0000000,126360.0000000,225
SPFB.RTS,1,20200828,175300,126360.0000000,126420.0000000,126350.0000000,126420.0000000,182
SPFB.RTS,1,20200828,175400,126420.0000000,126450.0000000,126350.0000000,126450.0000000,324
SPFB.RTS,1,20200828,175500,126460.0000000,126490.0000000,126410.0000000,126420.0000000,557
SPFB.RTS,1,20200828,175600,126410.0000000,126420.0000000,126370.0000000,126380.0000000,368
SPFB.RTS,1,20200828,175700,126390.0000000,126400.0000000,126330.0000000,126360.0000000,513
SPFB.RTS,1,20200828,175800,126360.0000000,126380.0000000,126300.0000000,126350.0000000,464
SPFB.RTS,1,20200828,175900,126340.0000000,126400.0000000,126330.0000000,126390.0000000,286
SPFB.RTS,1,20200828,180000,126380.0000000,126420.0000000,126360.0000000,126370.0000000,360
SPFB.RTS,1,20200828,180100,126380.0000000,126400.0000000,126370.0000000,126390.0000000,120
SPFB.RTS,1,20200828,180200,126400.0000000,126430.0000000,126380.0000000,126400.0000000,498
SPFB.RTS,1,20200828,180300,126400.0000000,126470.0000000,126360.0000000,126460.0000000,947
SPFB.RTS,1,20200828,180400,126450.0000000,126480.0000000,126370.0000000,126460.0000000,472
SPFB.RTS,1,20200828,180500,126460.0000000,126520.0000000,126440.0000000,126520.0000000,1877
SPFB.RTS,1,20200828,180600,126510.0000000,126540.0000000,126480.0000000,126520.0000000,347
SPFB.RTS,1,20200828,180700,126540.0000000,126590.0000000,126520.0000000,126570.0000000,716
SPFB.RTS,1,20200828,180800,126570.0000000,126640.0000000,126560.0000000,126630.0000000,1008
SPFB.RTS,1,20200828,180900,126620.0000000,126620.0000000,126570.0000000,126600.0000000,382
SPFB.RTS,1,20200828,181000,126590.0000000,126630.0000000,126580.0000000,126610.0000000,438
SPFB.RTS,1,20200828,181100,126620.0000000,126660.0000000,126620.0000000,126630.0000000,509
SPFB.RTS,1,20200828,181200,126630.0000000,126630.0000000,126580.0000000,126610.0000000,425
SPFB.RTS,1,20200828,181300,126620.0000000,126650.0000000,126590.0000000,126600.0000000,840
SPFB.RTS,1,20200828,181400,126600.0000000,126610.0000000,126570.0000000,126610.0000000,340
SPFB.RTS,1,20200828,181500,126620.0000000,126630.0000000,126570.0000000,126600.0000000,528
SPFB.RTS,1,20200828,181600,126600.0000000,126620.0000000,126560.0000000,126580.0000000,549
SPFB.RTS,1,20200828,181700,126580.0000000,126620.0000000,126580.0000000,126590.0000000,556
SPFB.RTS,1,20200828,181800,126590.0000000,126590.0000000,126510.0000000,126520.0000000,406
SPFB.RTS,1,20200828,181900,126510.0000000,126550.0000000,126500.0000000,126510.0000000,251
SPFB.RTS,1,20200828,182000,126510.0000000,126550.0000000,126500.0000000,126550.0000000,501
SPFB.RTS,1,20200828,182100,126540.0000000,126560.0000000,126520.0000000,126540.0000000,167
SPFB.RTS,1,20200828,182200,126540.0000000,126580.0000000,126530.0000000,126570.0000000,255
SPFB.RTS,1,20200828,182300,126570.0000000,126590.0000000,126550.0000000,126590.0000000,232
SPFB.RTS,1,20200828,182400,126590.0000000,126590.0000000,126520.0000000,126520.0000000,349
SPFB.RTS,1,20200828,182500,126530.0000000,126530.0000000,126480.0000000,126500.0000000,441
SPFB.RTS,1,20200828,182600,126510.0000000,126580.0000000,126500.0000000,126540.0000000,551
SPFB.RTS,1,20200828,182700,126540.0000000,126600.0000000,126540.0000000,126570.0000000,411
SPFB.RTS,1,20200828,182800,126560.0000000,126580.0000000,126480.0000000,126490.0000000,549
SPFB.RTS,1,20200828,182900,126500.0000000,126610.0000000,126490.0000000,126580.0000000,598
SPFB.RTS,1,20200828,183000,126580.0000000,126640.0000000,126580.0000000,126640.0000000,619
SPFB.RTS,1,20200828,183100,126650.0000000,126710.0000000,126640.0000000,126690.0000000,1257
SPFB.RTS,1,20200828,183200,126690.0000000,126720.0000000,126670.0000000,126690.0000000,550
SPFB.RTS,1,20200828,183300,126680.0000000,126730.0000000,126670.0000000,126730.0000000,490
SPFB.RTS,1,20200828,183400,126730.0000000,126740.0000000,126650.0000000,126670.0000000,454
SPFB.RTS,1,20200828,183500,126670.0000000,126670.0000000,126570.0000000,126600.0000000,818
SPFB.RTS,1,20200828,183600,126600.0000000,126620.0000000,126580.0000000,126590.0000000,282
SPFB.RTS,1,20200828,183700,126580.0000000,126600.0000000,126510.0000000,126520.0000000,424
SPFB.RTS,1,20200828,183800,126530.0000000,126590.0000000,126510.0000000,126570.0000000,274
SPFB.RTS,1,20200828,183900,126590.0000000,126600.0000000,126570.0000000,126580.0000000,232
SPFB.RTS,1,20200828,184000,126590.0000000,126710.0000000,126580.0000000,126680.0000000,912
SPFB.RTS,1,20200828,184100,126660.0000000,126670.0000000,126590.0000000,126590.0000000,230
SPFB.RTS,1,20200828,184200,126590.0000000,126640.0000000,126540.0000000,126550.0000000,309
SPFB.RTS,1,20200828,184300,126570.0000000,126590.0000000,126560.0000000,126560.0000000,121
SPFB.RTS,1,20200828,184400,126570.0000000,126600.0000000,126510.0000000,126550.0000000,609
SPFB.RTS,1,20200828,190000,126590.0000000,126750.0000000,126500.0000000,126630.0000000,862
SPFB.RTS,1,20200828,190100,126630.0000000,126660.0000000,126620.0000000,126650.0000000,120
SPFB.RTS,1,20200828,190200,126650.0000000,126730.0000000,126650.0000000,126690.0000000,370
SPFB.RTS,1,20200828,190300,126700.0000000,126700.0000000,126660.0000000,126660.0000000,82
SPFB.RTS,1,20200828,190400,126660.0000000,126700.0000000,126630.0000000,126700.0000000,173
SPFB.RTS,1,20200828,190500,126690.0000000,126700.0000000,126630.0000000,126630.0000000,178
SPFB.RTS,1,20200828,190600,126640.0000000,126720.0000000,126640.0000000,126680.0000000,162
SPFB.RTS,1,20200828,190700,126690.0000000,126700.0000000,126670.0000000,126690.0000000,139
SPFB.RTS,1,20200828,190800,126690.0000000,126710.0000000,126690.0000000,126710.0000000,59
SPFB.RTS,1,20200828,190900,126710.0000000,126730.0000000,126700.0000000,126710.0000000,223
SPFB.RTS,1,20200828,191000,126700.0000000,126800.0000000,126690.0000000,126770.0000000,699
SPFB.RTS,1,20200828,191100,126770.0000000,126790.0000000,126750.0000000,126750.0000000,227
SPFB.RTS,1,20200828,191200,126750.0000000,126750.0000000,126700.0000000,126700.0000000,236
SPFB.RTS,1,20200828,191300,126700.0000000,126710.0000000,126650.0000000,126670.0000000,291
SPFB.RTS,1,20200828,191400,126660.0000000,126740.0000000,126660.0000000,126710.0000000,519
SPFB.RTS,1,20200828,191500,126720.0000000,126750.0000000,126700.0000000,126730.0000000,150
SPFB.RTS,1,20200828,191600,126730.0000000,126780.0000000,126730.0000000,126740.0000000,249
SPFB.RTS,1,20200828,191700,126750.0000000,126750.0000000,126660.0000000,126710.0000000,380
SPFB.RTS,1,20200828,191800,126710.0000000,126710.0000000,126610.0000000,126630.0000000,971
SPFB.RTS,1,20200828,191900,126620.0000000,126680.0000000,126600.0000000,126660.0000000,319
SPFB.RTS,1,20200828,192000,126650.0000000,126670.0000000,126630.0000000,126670.0000000,205
SPFB.RTS,1,20200828,192100,126670.0000000,126690.0000000,126660.0000000,126680.0000000,150
SPFB.RTS,1,20200828,192200,126680.0000000,126680.0000000,126620.0000000,126620.0000000,239
SPFB.RTS,1,20200828,192300,126610.0000000,126640.0000000,126590.0000000,126640.0000000,376
SPFB.RTS,1,20200828,192400,126640.0000000,126640.0000000,126600.0000000,126600.0000000,175
SPFB.RTS,1,20200828,192500,126610.0000000,126630.0000000,126580.0000000,126620.0000000,214
SPFB.RTS,1,20200828,192600,126610.0000000,126640.0000000,126600.0000000,126630.0000000,122
SPFB.RTS,1,20200828,192700,126630.0000000,126630.0000000,126550.0000000,126550.0000000,871
SPFB.RTS,1,20200828,192800,126550.0000000,126570.0000000,126530.0000000,126550.0000000,362
SPFB.RTS,1,20200828,192900,126550.0000000,126560.0000000,126530.0000000,126540.0000000,247
SPFB.RTS,1,20200828,193000,126540.0000000,126550.0000000,126510.0000000,126550.0000000,428
SPFB.RTS,1,20200828,193100,126550.0000000,126590.0000000,126550.0000000,126590.0000000,215
SPFB.RTS,1,20200828,193200,126590.0000000,126600.0000000,126560.0000000,126570.0000000,241
SPFB.RTS,1,20200828,193300,126570.0000000,126570.0000000,126540.0000000,126560.0000000,189
SPFB.RTS,1,20200828,193400,126550.0000000,126550.0000000,126510.0000000,126530.0000000,292
SPFB.RTS,1,20200828,193500,126520.0000000,126540.0000000,126470.0000000,126490.0000000,614
SPFB.RTS,1,20200828,193600,126480.0000000,126490.0000000,126470.0000000,126470.0000000,231
SPFB.RTS,1,20200828,193700,126470.0000000,126540.0000000,126410.0000000,126540.0000000,1423
SPFB.RTS,1,20200828,193800,126530.0000000,126570.0000000,126500.0000000,126550.0000000,368
SPFB.RTS,1,20200828,193900,126560.0000000,126570.0000000,126530.0000000,126530.0000000,176
SPFB.RTS,1,20200828,194000,126540.0000000,126590.0000000,126530.0000000,126570.0000000,288
